Id,Tweet,State,Sentiment_Analysis_1,Polarity,Parties,Predicted_Label
#BJP,tarak mehtas actor makes a statue of pm modi people takes selfie in a day via namo app,Rajasthan,0,0,BJP,authentic
#BJP,how chowkidar govind saroj became actor janhvi kapoor and endorsed pm modi via fake account by via,Delhi,-0.2732,-0.5,BJP,manipulated
,they are suspending the accounts of namo supporters,Jammu & Kashmir,0.4404,0,Other,authentic
#BJP,what is there to debate sir they gave her ticket she will contest people will decide bjp using her to polarize and divert from real issues to provoke congress to say something they can outrage about it is a trap congress has finally learnt how not to fall in trap kudos to them,Delhi,-0.743,0.1,Congress,authentic
,vote wisely and carefullywho is modiandwhat he has donewe have to save amp need to make hindustan bharat india a great nationbeautiful poem do not miss to see,Maharashtra,0.8896,0.75,BJP,authentic
,why no toiletselectricity in villages after decades of cong rulewhy northeast neglected for decadeswhy no bankingmedical insurance for the poor delivered all this amp is doing more u r frustrated coz cong can never match himmodihiaayega,Delhi,-0.9273,-0.2,BJP,manipulated
#Congress,with indias one of best leader in a leadershipex mp amp ex mumbai congress president lok sabha cadidate from north west mumbai dist sh sanjay nirupam ji,Maharashtra,0.6369,1,Congress,authentic
#BJP,nhrc recorded her statement in december after modi govt took over,Maharashtra,0,0,BJP,authentic
#BJP,please watch india tv today at pm to know how sadhvi was tortured and beaten brutally by security forces under congress rule,Delhi,-0.7717,-0.875,BJP,manipulated
#Modi,pm modi should apologise to nation for demonetisation watch videogtgtntvtelugu ntvnews newsonline,Andhra Pradesh,0.3818,0,BJP,authentic
#BJP,in meenakshi lekhi submitted before the supreme court that the state of gujarat had not allotted any plots after to government servants modi first rose to public office in how he came to acquire govt land remains unclear,Delhi,0.3818,0.2833,BJP,authentic
,this poll is battle between ram amp ravan godse amp gandhi navjot singh sidhu read,Delhi,-0.3818,0,Congress,authentic
,any educated person with an iota of self respect would leave politics than doing chamchagiri of the selfish dynasty,Maharashtra,-0.0516,-0.5,Other,manipulated
#BJP,obviously ram won battlebjp support ram and ur party congress support ravan results also in favor of bjp,Bihar,0.926,0,BJP,manipulated
#BJP,big big big news from kashmirnation and pm won and admitted that instrument of accession to india nowhere talks about articlea and article also admitted that there exists no such agreement as delhi agreement of,Jammu & Kashmir,0.8658,0,Other,manipulated
#SadhviVsDigvijaya,thank you bjp it is payback time this lady suffered the most henious treatment just because she was a sadhvi sadhvivsdigvijaya,Karnataka,-0.1779,0.5,BJP,authentic
#BJP,electionswithmc launching a blistering attack on pm narendramodi congress president said all that the prime minister does is tell lies and steal from the poor people,Maharashtra,-0.9042,-0.4,BJP,manipulated
#BJP,what india needs vs what bjp offers,Delhi,0,0.1,BJP,authentic
,participated in a bike rally to campaign for our bjpshiv senarpia alliance candidate for amravati lok sabha constituency shri anandraoji adsul i urge everyone to step out tomorrow and vote for strong and stable government,Maharashtra,0.6705,0.4333,Other,authentic
#NyayForUnemployed,congress party promises to fill lakh govt vacancies by march nyayforunemployed,Maharashtra,0.6486,0,BJP,authentic
#BringBackRishiBagree,hello dont be so desperate to please your masters kindly bringbackrishibagree,Maharashtra,0.4161,0,Other,manipulated
#prestitutes,bb see below it was a conspiracy against sadhvi pragya by amp prestitutes like you,Tamil Nadu,-0.2263,0,BJP,authentic
#Congress,congress left redfaced after their spoke alleged other congie misbehaved and threatened her were being let off,Haryana,-0.6808,-0.075,Congress,manipulated
#Congress,stay away from all tv debates on this topic dear congress leaders without congress leaders joining the useless debate the communal polarizing headlines will disappear within hours making space for real issues,Delhi,-0.2732,-0.15,Congress,manipulated
#BJP,russia recently awarded pm the order of st andrew the apostle for boosting relations between india amp modi is now the recipient of several top honours from multiple countries nijs tells us what the pm has been awarded amp why,Delhi,0.8957,0.125,BJP,authentic
#BJP,the new face of indian railways precision with thoughtfulness only under our pm,Maharashtra,0.4404,0.0682,Other,authentic
#BJP,sadhvi pragya to contest from bhopallet me refresh ur memory of the socalled sadhvi terrorist chief for many blastkarkare unearthed this terrorism lost his lifebjp came to power in ordered nia to protect hernow as mp she will make law in parliamentshamebjp,Karnataka,-0.8979,0.5,BJP,authentic
#Modi,do you all want to continue seeing all round developments again please vote for modi bjp ukmodi ukbjpjaihind mainbhichowkidar phirekbaarmodisarkar modihaitomumkinhai namoagain indiabolemodidobara,Andhra Pradesh,0.3818,-0.2,BJP,manipulated
#BJP,by selecting a terror attack accused as their candidate the bjp is now playing the most communal incendiary politicsits scary what modi and shah are turning this country intothe people of india must realise the danger,Karnataka,-0.926,0,BJP,manipulated
#BJP,tomorrow i will be in jampk for campaigning scheduled to address a party workers convention at noon amp a press conference at pm in anantnag followed by a meeting with bjp senior party leaders of jampk at pm in srinagar ekbaarphirmodisarkar,Delhi,0.6597,0,BJP,authentic
,u shameless radical islamist never speak a word against pfirohingia isisu support antihindu congressmamtait suits ur agenda of islamizationfalse narrative of saffron terrorwhole world is facing islamic terror n shameless pet dog like u only bark against hindus,Delhi,-0.4588,0,Congress,manipulated
#BJP,wow i unblocked about chowkidars today and still not one abuse they are following election model code i guess orders from the top if bjp wins they will be back with renewed obnoxiousness brace yourself,Karnataka,0.8614,0.18,BJP,authentic
#CongCasteCard,congcastecard mr kovind made his life on his own two feet he climbed the ladder all congress can think of is caste nupur sharma leader bjp amp advocate,Maharashtra,0,0.6,Other,authentic
#CongCasteCard,congcastecard fact of the matter is modi was the cm of gujarat for years he was from an obc caste but he never invoked it people of gujarat also responded very well to that madhu kishwar founder editor manushi,Maharashtra,0.4835,0.2,BJP,authentic
#BJP,yes that is why we are voting against cong and voting for bjp,Maharashtra,0.4019,0,BJP,authentic
#BJP,see the pain on this uncles face who witnessed congresss years of loot he has a pain because those who looted india are calling our honest pm chor,Maharashtra,-0.5106,0.6,Congress,authentic
#BJP,general observer and karnatakacadre ias officer mohammed mohsin suspended by election commission of india for inspecting pm modis helicopter in sambalpur odishais modi transporting cash to bjp state units for elections why cannot his helicopter car etc be checked,Andhra Pradesh,-0.4767,0.05,BJP,authentic
,inhumam torture by goons in uniform amp ats officers khanvilkar param bir singh should be sacked tortured,Maharashtra,-0.8176,0,BJP,authentic
,bomb blasts happened in h dominated areas in bombay cm sharad pawar planted false news of th bomb blast at musjid bunde to balance it out there was a bomb blast every months during upa so they planted hindu terrorthat is how perverted seculars are,Uttar Pradesh,-0.9201,-0.4,Other,manipulated
,election campaign for our king maker raga,Tamil Nadu,0,0,Other,authentic
#CongCasteCard,congcastecard fact of the matter is modi was the cm of gujarat for years he was from an obc caste but he never invoked it people of gujarat also responded very well to that madhu kishwar founder editor manushi,Maharashtra,0.4835,0.2,BJP,authentic
,has kickstarted all pending projects in south which has benefitted the public my dear friends vote wisely vote for the best voteforindia votemodiharvotemodiko indiabolemodidobara,Tamil Nadu,0.9371,0.5667,BJP,authentic
#AbHogaNYAY,bjp mukt bharat abhoganyayrahulforbehtarbharat rahulrahul gandhi abb ke baar congress sarkarcongress will beat bjp in election but will not use violence rahul rahul gandhi,Karnataka,0.6642,0,Congress,authentic
#CongCasteCard,congcastecard in the agenda of the bjp was only vikas why is it that rahul rahul gandhi has to run to wayanad nupur sharma leader bjp amp advocate,Maharashtra,0,0,Congress,manipulated
#MuhKholaJhoothBola,muhkholajhoothbola the laundry list of lies of modi,Maharashtra,-0.4215,0,BJP,authentic
#BJP,exclusive iss bande ney kya kuch nhi kiya chaddar donationdeshbhaktiayurveda modi modiarmy armypar still kesari is his consecutive flopmey likh kar de sakta hu agar housefull ney cross kar liya toh i will delete my account,Maharashtra,0.128,0,BJP,authentic
#BJP,instead bjp can choose real secular lk yasinmalik for kashmir madni bomber for kerala jakirnayak from mumbai it will be a truely secular selection for this fraud atheist but a real slamc takyabaazhe can smell terrorism in saffron but neglect reality ofwhiteamp green terrorism,Jammu & Kashmir,-0.9704,0.1375,BJP,authentic
#CongCasteCard,congcastecard i am not defending mr gehlot or the congress party the only caste and religion should be indian yatin oza political commentator amp sr advocate,Maharashtra,0.4019,0,BJP,manipulated
#AICC,aicc spokesperson priyankachaturvedi takes to twitter to slam its own partys up leadership,Uttar Pradesh,-0.3818,0.6,BJP,authentic
#Congress,the ladakh unit of merged with condemned saying goons are preferred over loyal priyanka chaturvedi and admitted jammu and ladakh hate them and they have no say even in sq km kashmir,Jammu & Kashmir,-0.6486,-0.2333,Other,manipulated
